order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
13707,5496,1004,1,399.980011,399.980011
13708,5496,365,5,299.9500122,59.99000168
13709,5496,502,5,250,50
13710,5496,502,4,200,50
13711,5497,627,4,159.9600067,39.99000168
13712,5497,793,2,29.97999954,14.98999977
13713,5498,365,2,119.9800034,59.99000168
13714,5498,191,2,199.9799957,99.98999786
13715,5498,502,2,100,50
13716,5498,365,3,179.9700012,59.99000168
13717,5498,957,1,299.980011,299.980011
13718,5499,403,1,129.9900055,129.9900055
13719,5500,728,3,195,65
13720,5500,627,4,159.9600067,39.99000168
13721,5500,191,4,399.9599915,99.98999786
13722,5501,886,3,74.97000122,24.98999977
13723,5501,365,5,299.9500122,59.99000168
13724,5502,1014,4,199.9199982,49.97999954
13725,5502,365,1,59.99000168,59.99000168
13726,5502,44,4,239.9600067,59.99000168
13727,5502,822,5,239.9499969,47.99000168
13728,5502,235,2,69.98000336,34.99000168
13729,5503,403,1,129.9900055,129.9900055
13730,5503,1014,4,199.9199982,49.97999954
13731,5503,502,3,150,50
13732,5503,365,5,299.9500122,59.99000168
13733,5503,1004,1,399.980011,399.980011
13734,5505,977,2,59.97999954,29.98999977
13735,5505,627,3,119.9700012,39.99000168
13736,5506,502,3,150,50
13737,5507,365,4,239.9600067,59.99000168
13738,5507,1014,5,249.8999939,49.97999954
13739,5507,502,1,50,50
13740,5507,1014,3,149.9400024,49.97999954
13741,5507,957,1,299.980011,299.980011
13742,5508,403,1,129.9900055,129.9900055
13743,5508,502,2,100,50
13744,5508,957,1,299.980011,299.980011
13745,5509,365,5,299.9500122,59.99000168
13746,5509,1004,1,399.980011,399.980011
13747,5509,627,2,79.98000336,39.99000168
13748,5510,191,5,499.9500122,99.98999786
13749,5510,191,3,299.9700012,99.98999786
13750,5511,627,2,79.98000336,39.99000168
13751,5511,957,1,299.980011,299.980011
13752,5511,1004,1,399.980011,399.980011
13753,5511,191,3,299.9700012,99.98999786
13754,5511,957,1,299.980011,299.980011
13755,5512,365,2,119.9800034,59.99000168
13756,5512,627,2,79.98000336,39.99000168
13757,5512,957,1,299.980011,299.980011
13758,5512,728,2,130,65
13759,5513,191,3,299.9700012,99.98999786
13760,5513,893,2,49.97999954,24.98999977
13761,5513,1014,4,199.9199982,49.97999954
13762,5514,403,1,129.9900055,129.9900055
13763,5514,172,2,60,30
13764,5514,365,2,119.9800034,59.99000168
13765,5514,403,1,129.9900055,129.9900055
13766,5515,191,4,399.9599915,99.98999786
13767,5515,502,2,100,50
13768,5515,403,1,129.9900055,129.9900055
13769,5516,403,1,129.9900055,129.9900055
13770,5516,957,1,299.980011,299.980011
13771,5517,1073,1,199.9900055,199.9900055
13772,5517,627,5,199.9499969,39.99000168
13773,5517,917,3,65.97000122,21.98999977
13774,5518,627,5,199.9499969,39.99000168
13775,5520,1073,1,199.9900055,199.9900055
13776,5520,365,4,239.9600067,59.99000168
13777,5520,1004,1,399.980011,399.980011
13778,5520,1004,1,399.980011,399.980011
13779,5520,627,5,199.9499969,39.99000168
13780,5521,502,4,200,50
13781,5522,1014,1,49.97999954,49.97999954
13782,5522,1073,1,199.9900055,199.9900055
13783,5522,797,5,89.94999695,17.98999977
13784,5522,403,1,129.9900055,129.9900055
13785,5522,502,1,50,50
13786,5524,906,3,74.97000122,24.98999977
13787,5524,365,4,239.9600067,59.99000168
13788,5524,365,2,119.9800034,59.99000168
13789,5524,278,2,89.98000336,44.99000168
13790,5524,276,4,127.9599991,31.98999977
13791,5526,365,5,299.9500122,59.99000168
13792,5526,502,5,250,50
13793,5526,403,1,129.9900055,129.9900055
13794,5526,278,3,134.9700012,44.99000168
13795,5526,502,3,150,50
13796,5528,502,2,100,50
13797,5529,957,1,299.980011,299.980011
13798,5529,1073,1,199.9900055,199.9900055
13799,5529,1004,1,399.980011,399.980011
13800,5530,565,2,140,70
13801,5530,502,1,50,50
13802,5530,403,1,129.9900055,129.9900055
13803,5530,627,1,39.99000168,39.99000168
13804,5531,502,1,50,50
13805,5531,365,1,59.99000168,59.99000168
13806,5531,1004,1,399.980011,399.980011
13807,5532,1014,3,149.9400024,49.97999954
13808,5533,1073,1,199.9900055,199.9900055
13809,5534,365,4,239.9600067,59.99000168
13810,5534,502,4,200,50
13811,5534,249,5,274.8500061,54.97000122
13812,5534,1014,4,199.9199982,49.97999954
13813,5534,897,3,74.97000122,24.98999977
13814,5535,627,5,199.9499969,39.99000168
13815,5535,957,1,299.980011,299.980011
13816,5535,502,3,150,50
13817,5536,191,3,299.9700012,99.98999786
13818,5536,627,2,79.98000336,39.99000168
13819,5536,502,2,100,50
13820,5536,957,1,299.980011,299.980011
13821,5536,191,1,99.98999786,99.98999786
13822,5537,1014,5,249.8999939,49.97999954
13823,5539,365,3,179.9700012,59.99000168
13824,5539,793,5,74.94999695,14.98999977
13825,5539,502,3,150,50
13826,5539,502,1,50,50
13827,5539,502,1,50,50
13828,5540,365,4,239.9600067,59.99000168
13829,5540,567,5,125,25
13830,5540,191,1,99.98999786,99.98999786
13831,5540,365,2,119.9800034,59.99000168
13832,5542,502,2,100,50
13833,5542,365,1,59.99000168,59.99000168
13834,5543,797,1,17.98999977,17.98999977
13835,5543,957,1,299.980011,299.980011
13836,5543,365,4,239.9600067,59.99000168
13837,5543,1014,4,199.9199982,49.97999954
13838,5543,365,2,119.9800034,59.99000168
13839,5544,191,3,299.9700012,99.98999786
13840,5545,1004,1,399.980011,399.980011
13841,5545,1014,3,149.9400024,49.97999954
13842,5545,957,1,299.980011,299.980011
13843,5545,828,3,95.97000122,31.98999977
13844,5546,502,3,150,50
13845,5548,1073,1,199.9900055,199.9900055
13846,5548,957,1,299.980011,299.980011
13847,5549,1073,1,199.9900055,199.9900055
13848,5549,1014,4,199.9199982,49.97999954
13849,5550,1004,1,399.980011,399.980011
13850,5550,365,1,59.99000168,59.99000168
13851,5550,365,4,239.9600067,59.99000168
13852,5552,502,1,50,50
13853,5552,1014,2,99.95999908,49.97999954
13854,5553,365,2,119.9800034,59.99000168
13855,5554,502,4,200,50
13856,5555,191,5,499.9500122,99.98999786
13857,5555,1014,3,149.9400024,49.97999954
13858,5555,1073,1,199.9900055,199.9900055
13859,5557,775,1,9.989999771,9.989999771
13860,5558,1014,2,99.95999908,49.97999954
13861,5558,1014,3,149.9400024,49.97999954
13862,5558,365,5,299.9500122,59.99000168
13863,5558,191,1,99.98999786,99.98999786
13864,5559,1014,4,199.9199982,49.97999954
13865,5560,804,5,99.94999695,19.98999977
13866,5560,1014,1,49.97999954,49.97999954
13867,5560,1004,1,399.980011,399.980011
13868,5561,1014,1,49.97999954,49.97999954
13869,5561,1073,1,199.9900055,199.9900055
13870,5562,502,2,100,50
13871,5562,135,3,66,22
13872,5562,365,5,299.9500122,59.99000168
13873,5562,403,1,129.9900055,129.9900055
13874,5563,804,4,79.95999908,19.98999977
13875,5563,1014,2,99.95999908,49.97999954
13876,5565,957,1,299.980011,299.980011
13877,5565,1073,1,199.9900055,199.9900055
13878,5565,365,1,59.99000168,59.99000168
13879,5565,403,1,129.9900055,129.9900055
13880,5566,403,1,129.9900055,129.9900055
13881,5566,403,1,129.9900055,129.9900055
13882,5566,502,5,250,50
13883,5566,1004,1,399.980011,399.980011
13884,5566,1073,1,199.9900055,199.9900055
13885,5567,1014,2,99.95999908,49.97999954
13886,5567,627,2,79.98000336,39.99000168
13887,5567,1014,2,99.95999908,49.97999954
13888,5567,627,3,119.9700012,39.99000168
13889,5567,1014,3,149.9400024,49.97999954
13890,5569,502,1,50,50
13891,5570,502,1,50,50
13892,5570,771,3,119.9700012,39.99000168
13893,5570,502,5,250,50
13894,5570,365,3,179.9700012,59.99000168
13895,5570,1014,4,199.9199982,49.97999954
13896,5572,502,4,200,50
13897,5572,1004,1,399.980011,399.980011
13898,5572,134,1,25,25
13899,5573,957,1,299.980011,299.980011
13900,5574,403,1,129.9900055,129.9900055
13901,5574,502,5,250,50
13902,5574,1073,1,199.9900055,199.9900055
13903,5574,502,2,100,50
13904,5575,1004,1,399.980011,399.980011
13905,5576,1004,1,399.980011,399.980011
13906,5577,957,1,299.980011,299.980011
13907,5577,502,1,50,50
13908,5578,403,1,129.9900055,129.9900055
13909,5578,627,1,39.99000168,39.99000168
13910,5578,1014,3,149.9400024,49.97999954
13911,5578,1014,2,99.95999908,49.97999954
13912,5578,365,2,119.9800034,59.99000168
13913,5579,957,1,299.980011,299.980011
13914,5579,365,5,299.9500122,59.99000168
13915,5580,1073,1,199.9900055,199.9900055
13916,5580,403,1,129.9900055,129.9900055
13917,5580,771,1,39.99000168,39.99000168
13918,5580,365,2,119.9800034,59.99000168
13919,5581,365,3,179.9700012,59.99000168
13920,5581,1014,1,49.97999954,49.97999954
13921,5581,1014,3,149.9400024,49.97999954
13922,5581,502,2,100,50
13923,5581,502,2,100,50
13924,5583,191,1,99.98999786,99.98999786
13925,5583,502,2,100,50
13926,5584,957,1,299.980011,299.980011
13927,5584,365,2,119.9800034,59.99000168
13928,5585,273,3,83.97000122,27.98999977
13929,5585,957,1,299.980011,299.980011
13930,5586,627,5,199.9499969,39.99000168
13931,5587,403,1,129.9900055,129.9900055
13932,5587,365,1,59.99000168,59.99000168
13933,5587,1004,1,399.980011,399.980011
13934,5587,1014,4,199.9199982,49.97999954
13935,5587,1073,1,199.9900055,199.9900055
13936,5588,403,1,129.9900055,129.9900055
13937,5588,403,1,129.9900055,129.9900055
13938,5588,917,2,43.97999954,21.98999977
13939,5589,502,2,100,50
13940,5589,365,1,59.99000168,59.99000168
13941,5589,1014,5,249.8999939,49.97999954
13942,5589,191,5,499.9500122,99.98999786
13943,5590,365,3,179.9700012,59.99000168
13944,5590,403,1,129.9900055,129.9900055
13945,5591,191,4,399.9599915,99.98999786
13946,5591,1073,1,199.9900055,199.9900055
13947,5592,502,4,200,50
13948,5593,957,1,299.980011,299.980011
13949,5593,957,1,299.980011,299.980011
13950,5593,502,3,150,50
13951,5593,365,1,59.99000168,59.99000168
13952,5593,365,1,59.99000168,59.99000168
13953,5594,1073,1,199.9900055,199.9900055
13954,5595,1014,5,249.8999939,49.97999954
13955,5596,797,5,89.94999695,17.98999977
13956,5596,365,1,59.99000168,59.99000168
13957,5596,403,1,129.9900055,129.9900055
13958,5597,365,5,299.9500122,59.99000168
13959,5597,775,1,9.989999771,9.989999771
13960,5599,565,3,210,70
13961,5601,235,3,104.9700012,34.99000168
13962,5601,403,1,129.9900055,129.9900055
13963,5602,365,2,119.9800034,59.99000168
13964,5602,1014,3,149.9400024,49.97999954
13965,5602,1004,1,399.980011,399.980011
13966,5602,957,1,299.980011,299.980011
13967,5603,1073,1,199.9900055,199.9900055
13968,5603,957,1,299.980011,299.980011
13969,5603,1073,1,199.9900055,199.9900055
13970,5603,905,4,99.95999908,24.98999977
13971,5603,957,1,299.980011,299.980011
13972,5604,365,5,299.9500122,59.99000168
13973,5604,191,2,199.9799957,99.98999786
13974,5604,191,5,499.9500122,99.98999786
13975,5604,403,1,129.9900055,129.9900055
13976,5605,1073,1,199.9900055,199.9900055
13977,5605,1014,2,99.95999908,49.97999954
13978,5606,1004,1,399.980011,399.980011
13979,5606,502,1,50,50
13980,5606,403,1,129.9900055,129.9900055
13981,5606,771,5,199.9499969,39.99000168
13982,5606,1014,1,49.97999954,49.97999954
13983,5608,502,4,200,50
13984,5608,1073,1,199.9900055,199.9900055
13985,5608,627,5,199.9499969,39.99000168
13986,5609,403,1,129.9900055,129.9900055
13987,5609,1073,1,199.9900055,199.9900055
13988,5609,365,3,179.9700012,59.99000168
13989,5609,403,1,129.9900055,129.9900055
13990,5610,1073,1,199.9900055,199.9900055
13991,5611,365,4,239.9600067,59.99000168
13992,5611,403,1,129.9900055,129.9900055
13993,5611,191,1,99.98999786,99.98999786
13994,5611,365,5,299.9500122,59.99000168
13995,5612,1073,1,199.9900055,199.9900055
13996,5612,502,1,50,50
13997,5612,191,1,99.98999786,99.98999786
13998,5612,502,2,100,50
13999,5612,365,5,299.9500122,59.99000168
14000,5613,1014,4,199.9199982,49.97999954
14001,5613,502,3,150,50
14002,5613,191,3,299.9700012,99.98999786
14003,5613,1004,1,399.980011,399.980011
14004,5614,365,2,119.9800034,59.99000168
14005,5614,1004,1,399.980011,399.980011
14006,5614,191,3,299.9700012,99.98999786
14007,5616,957,1,299.980011,299.980011
14008,5617,365,5,299.9500122,59.99000168
14009,5618,1014,1,49.97999954,49.97999954
14010,5619,365,2,119.9800034,59.99000168
14011,5619,403,1,129.9900055,129.9900055
14012,5619,502,5,250,50
14013,5619,1014,5,249.8999939,49.97999954
14014,5620,1014,1,49.97999954,49.97999954
14015,5621,793,2,29.97999954,14.98999977
14016,5621,502,2,100,50
14017,5621,1073,1,199.9900055,199.9900055
14018,5624,1073,1,199.9900055,199.9900055
14019,5624,1014,4,199.9199982,49.97999954
14020,5624,627,4,159.9600067,39.99000168
14021,5624,502,4,200,50
14022,5625,1014,2,99.95999908,49.97999954
14023,5625,365,2,119.9800034,59.99000168
14024,5625,365,4,239.9600067,59.99000168
14025,5626,1004,1,399.980011,399.980011
14026,5627,957,1,299.980011,299.980011
14027,5627,1014,1,49.97999954,49.97999954
14028,5627,502,5,250,50
14029,5627,365,4,239.9600067,59.99000168
14030,5628,1004,1,399.980011,399.980011
14031,5628,191,2,199.9799957,99.98999786
14032,5630,502,5,250,50
14033,5630,502,2,100,50
14034,5631,502,5,250,50
14035,5631,502,4,200,50
14036,5632,818,4,191.9600067,47.99000168
14037,5632,365,3,179.9700012,59.99000168
14038,5632,365,5,299.9500122,59.99000168
14039,5632,897,1,24.98999977,24.98999977
14040,5633,1004,1,399.980011,399.980011
14041,5634,365,1,59.99000168,59.99000168
14042,5634,403,1,129.9900055,129.9900055
14043,5635,627,3,119.9700012,39.99000168
14044,5635,1004,1,399.980011,399.980011
14045,5635,1073,1,199.9900055,199.9900055
14046,5636,627,1,39.99000168,39.99000168
14047,5636,926,5,79.94999695,15.98999977
14048,5636,502,1,50,50
14049,5637,1004,1,399.980011,399.980011
14050,5637,502,2,100,50
14051,5637,403,1,129.9900055,129.9900055
14052,5637,191,1,99.98999786,99.98999786
14053,5637,627,1,39.99000168,39.99000168
14054,5638,502,2,100,50
14055,5638,797,3,53.97000122,17.98999977
14056,5638,1014,2,99.95999908,49.97999954
14057,5638,365,3,179.9700012,59.99000168
14058,5638,1014,4,199.9199982,49.97999954
14059,5639,957,1,299.980011,299.980011
14060,5639,365,3,179.9700012,59.99000168
14061,5640,273,1,27.98999977,27.98999977
14062,5640,1004,1,399.980011,399.980011
14063,5640,502,2,100,50
14064,5640,502,5,250,50
14065,5640,627,4,159.9600067,39.99000168
14066,5641,957,1,299.980011,299.980011
14067,5641,502,5,250,50
14068,5641,273,3,83.97000122,27.98999977
14069,5641,191,4,399.9599915,99.98999786
14070,5641,502,4,200,50
14071,5642,1004,1,399.980011,399.980011
14072,5643,905,3,74.97000122,24.98999977
14073,5643,1014,4,199.9199982,49.97999954
14074,5644,1014,4,199.9199982,49.97999954
14075,5644,1014,1,49.97999954,49.97999954
14076,5644,365,4,239.9600067,59.99000168
14077,5644,502,2,100,50
14078,5644,1014,5,249.8999939,49.97999954
14079,5645,1014,3,149.9400024,49.97999954
14080,5647,191,2,199.9799957,99.98999786
14081,5647,191,3,299.9700012,99.98999786
14082,5647,1073,1,199.9900055,199.9900055
14083,5647,1004,1,399.980011,399.980011
14084,5648,1073,1,199.9900055,199.9900055
14085,5648,828,2,63.97999954,31.98999977
14086,5648,1014,4,199.9199982,49.97999954
14087,5648,365,2,119.9800034,59.99000168
14088,5648,825,5,159.9499969,31.98999977
14089,5649,627,2,79.98000336,39.99000168
14090,5649,191,4,399.9599915,99.98999786
14091,5649,365,5,299.9500122,59.99000168
14092,5650,627,4,159.9600067,39.99000168
14093,5650,502,5,250,50
14094,5650,502,3,150,50
14095,5651,403,1,129.9900055,129.9900055
14096,5651,403,1,129.9900055,129.9900055
14097,5653,365,5,299.9500122,59.99000168
14098,5655,1004,1,399.980011,399.980011
14099,5656,365,3,179.9700012,59.99000168
14100,5657,191,3,299.9700012,99.98999786
14101,5657,191,3,299.9700012,99.98999786
14102,5657,1073,1,199.9900055,199.9900055
14103,5657,957,1,299.980011,299.980011
14104,5657,502,2,100,50
14105,5659,365,5,299.9500122,59.99000168
14106,5659,403,1,129.9900055,129.9900055
14107,5659,1014,3,149.9400024,49.97999954
14108,5659,502,4,200,50
14109,5660,1073,1,199.9900055,199.9900055
14110,5660,627,3,119.9700012,39.99000168
14111,5660,365,2,119.9800034,59.99000168
14112,5660,1014,3,149.9400024,49.97999954
14113,5662,1004,1,399.980011,399.980011
14114,5662,957,1,299.980011,299.980011
14115,5665,365,1,59.99000168,59.99000168
14116,5665,1014,4,199.9199982,49.97999954
14117,5665,403,1,129.9900055,129.9900055
14118,5665,403,1,129.9900055,129.9900055
14119,5665,1014,4,199.9199982,49.97999954
14120,5666,365,3,179.9700012,59.99000168
14121,5666,778,1,24.98999977,24.98999977
14122,5666,1014,2,99.95999908,49.97999954
14123,5666,793,1,14.98999977,14.98999977
14124,5667,403,1,129.9900055,129.9900055
14125,5667,191,3,299.9700012,99.98999786
14126,5667,403,1,129.9900055,129.9900055
14127,5667,502,1,50,50
14128,5667,191,2,199.9799957,99.98999786
14129,5669,1073,1,199.9900055,199.9900055
14130,5669,1014,5,249.8999939,49.97999954
14131,5670,1073,1,199.9900055,199.9900055
14132,5670,1014,1,49.97999954,49.97999954
14133,5670,403,1,129.9900055,129.9900055
14134,5671,502,2,100,50
14135,5671,957,1,299.980011,299.980011
14136,5672,403,1,129.9900055,129.9900055
14137,5672,1004,1,399.980011,399.980011
14138,5672,403,1,129.9900055,129.9900055
14139,5672,1004,1,399.980011,399.980011
14140,5672,403,1,129.9900055,129.9900055
14141,5673,365,5,299.9500122,59.99000168
14142,5673,1073,1,199.9900055,199.9900055
14143,5674,1073,1,199.9900055,199.9900055
14144,5675,1004,1,399.980011,399.980011
14145,5675,502,2,100,50
14146,5676,957,1,299.980011,299.980011
14147,5676,365,2,119.9800034,59.99000168
14148,5676,1004,1,399.980011,399.980011
14149,5676,627,4,159.9600067,39.99000168
14150,5677,1004,1,399.980011,399.980011
14151,5677,1073,1,199.9900055,199.9900055
14152,5677,191,1,99.98999786,99.98999786
14153,5677,572,4,159.9600067,39.99000168
14154,5677,1004,1,399.980011,399.980011
14155,5679,365,5,299.9500122,59.99000168
14156,5680,191,2,199.9799957,99.98999786
14157,5680,957,1,299.980011,299.980011
14158,5680,1014,2,99.95999908,49.97999954
14159,5681,1073,1,199.9900055,199.9900055
14160,5681,1014,1,49.97999954,49.97999954
14161,5681,977,4,119.9599991,29.98999977
14162,5681,403,1,129.9900055,129.9900055
14163,5682,627,4,159.9600067,39.99000168
14164,5682,365,4,239.9600067,59.99000168
14165,5686,1073,1,199.9900055,199.9900055
14166,5686,1073,1,199.9900055,199.9900055
14167,5686,403,1,129.9900055,129.9900055
14168,5687,403,1,129.9900055,129.9900055
14169,5687,191,1,99.98999786,99.98999786
14170,5688,191,5,499.9500122,99.98999786
14171,5688,502,5,250,50
14172,5688,191,5,499.9500122,99.98999786
14173,5689,1014,3,149.9400024,49.97999954
14174,5689,365,4,239.9600067,59.99000168
14175,5690,502,5,250,50
14176,5690,191,4,399.9599915,99.98999786
14177,5690,957,1,299.980011,299.980011
14178,5690,502,1,50,50
14179,5691,502,4,200,50
14180,5694,1073,1,199.9900055,199.9900055
14181,5694,627,5,199.9499969,39.99000168
14182,5694,825,1,31.98999977,31.98999977
14183,5694,1014,3,149.9400024,49.97999954
14184,5696,627,1,39.99000168,39.99000168
14185,5696,1014,3,149.9400024,49.97999954
14186,5696,1004,1,399.980011,399.980011
14187,5696,1073,1,199.9900055,199.9900055
14188,5696,403,1,129.9900055,129.9900055
14189,5697,565,5,350,70
14190,5697,403,1,129.9900055,129.9900055
14191,5698,1004,1,399.980011,399.980011
14192,5698,627,4,159.9600067,39.99000168
14193,5700,1014,2,99.95999908,49.97999954
14194,5700,1014,3,149.9400024,49.97999954
14195,5700,823,3,155.9700012,51.99000168
14196,5700,365,2,119.9800034,59.99000168
14197,5700,365,2,119.9800034,59.99000168
14198,5701,403,1,129.9900055,129.9900055
14199,5701,502,2,100,50
14200,5703,627,5,199.9499969,39.99000168
14201,5703,365,3,179.9700012,59.99000168
14202,5703,1073,1,199.9900055,199.9900055
14203,5703,1073,1,199.9900055,199.9900055
14204,5703,1014,2,99.95999908,49.97999954
14205,5704,1073,1,199.9900055,199.9900055
14206,5705,365,1,59.99000168,59.99000168
14207,5705,403,1,129.9900055,129.9900055
14208,5705,502,4,200,50
14209,5705,502,2,100,50
14210,5706,1004,1,399.980011,399.980011
14211,5706,365,5,299.9500122,59.99000168
14212,5706,403,1,129.9900055,129.9900055
14213,5706,1014,4,199.9199982,49.97999954
14214,5706,1014,4,199.9199982,49.97999954
14215,5708,365,3,179.9700012,59.99000168
14216,5709,627,4,159.9600067,39.99000168
14217,5709,365,5,299.9500122,59.99000168
14218,5709,957,1,299.980011,299.980011
14219,5709,365,2,119.9800034,59.99000168
14220,5709,365,3,179.9700012,59.99000168
14221,5710,365,3,179.9700012,59.99000168
14222,5710,1073,1,199.9900055,199.9900055
14223,5710,191,2,199.9799957,99.98999786
14224,5710,1004,1,399.980011,399.980011
14225,5710,365,5,299.9500122,59.99000168
14226,5711,191,3,299.9700012,99.98999786
14227,5712,1073,1,199.9900055,199.9900055
14228,5712,403,1,129.9900055,129.9900055
14229,5712,905,2,49.97999954,24.98999977
14230,5713,627,2,79.98000336,39.99000168
14231,5713,365,3,179.9700012,59.99000168
14232,5713,134,4,100,25
14233,5713,1004,1,399.980011,399.980011
14234,5714,957,1,299.980011,299.980011
14235,5715,1014,4,199.9199982,49.97999954
14236,5715,403,1,129.9900055,129.9900055
14237,5716,957,1,299.980011,299.980011
14238,5716,1073,1,199.9900055,199.9900055
14239,5718,1004,1,399.980011,399.980011
14240,5718,365,2,119.9800034,59.99000168
14241,5718,403,1,129.9900055,129.9900055
14242,5718,1004,1,399.980011,399.980011
14243,5718,502,1,50,50
14244,5719,1004,1,399.980011,399.980011
14245,5719,365,1,59.99000168,59.99000168
14246,5719,1014,5,249.8999939,49.97999954
14247,5719,1014,5,249.8999939,49.97999954
14248,5719,365,5,299.9500122,59.99000168
14249,5720,403,1,129.9900055,129.9900055
14250,5720,1014,3,149.9400024,49.97999954
14251,5720,365,3,179.9700012,59.99000168
14252,5720,403,1,129.9900055,129.9900055
14253,5721,365,3,179.9700012,59.99000168
14254,5721,627,1,39.99000168,39.99000168
14255,5721,191,3,299.9700012,99.98999786
14256,5721,403,1,129.9900055,129.9900055
14257,5722,1073,1,199.9900055,199.9900055
14258,5723,502,4,200,50
14259,5723,1014,5,249.8999939,49.97999954
14260,5724,1073,1,199.9900055,199.9900055
14261,5725,403,1,129.9900055,129.9900055
14262,5725,1014,4,199.9199982,49.97999954
14263,5727,1004,1,399.980011,399.980011
14264,5728,191,3,299.9700012,99.98999786
14265,5729,403,1,129.9900055,129.9900055
14266,5730,365,2,119.9800034,59.99000168
14267,5731,728,3,195,65
14268,5732,828,5,159.9499969,31.98999977
14269,5732,1073,1,199.9900055,199.9900055
14270,5732,1014,1,49.97999954,49.97999954
14271,5732,365,5,299.9500122,59.99000168
14272,5733,627,5,199.9499969,39.99000168
14273,5734,365,2,119.9800034,59.99000168
14274,5734,1014,2,99.95999908,49.97999954
14275,5735,1014,3,149.9400024,49.97999954
14276,5736,365,5,299.9500122,59.99000168
14277,5736,897,1,24.98999977,24.98999977
14278,5736,627,1,39.99000168,39.99000168
14279,5736,365,2,119.9800034,59.99000168
14280,5737,403,1,129.9900055,129.9900055
14281,5737,502,3,150,50
14282,5737,365,2,119.9800034,59.99000168
14283,5738,1014,2,99.95999908,49.97999954
14284,5738,1014,3,149.9400024,49.97999954
14285,5738,810,3,59.97000122,19.98999977
14286,5739,403,1,129.9900055,129.9900055
14287,5739,957,1,299.980011,299.980011
14288,5739,1073,1,199.9900055,199.9900055
14289,5740,1073,1,199.9900055,199.9900055
14290,5741,403,1,129.9900055,129.9900055
14291,5741,403,1,129.9900055,129.9900055
14292,5742,728,4,260,65
14293,5742,1073,1,199.9900055,199.9900055
14294,5742,191,3,299.9700012,99.98999786
14295,5742,957,1,299.980011,299.980011
14296,5743,627,5,199.9499969,39.99000168
14297,5743,191,3,299.9700012,99.98999786
14298,5743,1073,1,199.9900055,199.9900055
14299,5743,627,4,159.9600067,39.99000168
14300,5745,1004,1,399.980011,399.980011
14301,5745,365,2,119.9800034,59.99000168
14302,5745,365,2,119.9800034,59.99000168
14303,5745,502,4,200,50
14304,5745,403,1,129.9900055,129.9900055
14305,5746,1004,1,399.980011,399.980011
14306,5746,191,3,299.9700012,99.98999786
14307,5746,403,1,129.9900055,129.9900055
14308,5746,1014,4,199.9199982,49.97999954
14309,5747,1073,1,199.9900055,199.9900055
14310,5747,502,2,100,50
14311,5748,957,1,299.980011,299.980011
14312,5748,134,1,25,25
14313,5749,1004,1,399.980011,399.980011
14314,5749,403,1,129.9900055,129.9900055
14315,5749,1014,4,199.9199982,49.97999954
14316,5750,1014,1,49.97999954,49.97999954
14317,5750,1014,4,199.9199982,49.97999954
14318,5750,403,1,129.9900055,129.9900055
14319,5750,365,1,59.99000168,59.99000168
14320,5750,365,2,119.9800034,59.99000168
14321,5751,502,3,150,50
14322,5753,502,4,200,50
14323,5753,365,1,59.99000168,59.99000168
14324,5753,567,4,100,25
14325,5753,365,1,59.99000168,59.99000168
14326,5753,957,1,299.980011,299.980011
14327,5754,627,3,119.9700012,39.99000168
14328,5754,134,2,50,25
14329,5757,502,5,250,50
14330,5757,957,1,299.980011,299.980011
14331,5757,1014,4,199.9199982,49.97999954
14332,5757,1014,3,149.9400024,49.97999954
14333,5757,957,1,299.980011,299.980011
14334,5758,627,2,79.98000336,39.99000168
14335,5758,1073,1,199.9900055,199.9900055
14336,5758,403,1,129.9900055,129.9900055
14337,5758,1073,1,199.9900055,199.9900055
14338,5759,627,4,159.9600067,39.99000168
14339,5759,957,1,299.980011,299.980011
14340,5759,403,1,129.9900055,129.9900055
14341,5759,403,1,129.9900055,129.9900055
14342,5760,1014,4,199.9199982,49.97999954
14343,5760,403,1,129.9900055,129.9900055
14344,5760,191,2,199.9799957,99.98999786
14345,5761,1073,1,199.9900055,199.9900055
14346,5761,957,1,299.980011,299.980011
14347,5762,403,1,129.9900055,129.9900055
14348,5763,403,1,129.9900055,129.9900055
14349,5764,627,1,39.99000168,39.99000168
14350,5765,502,4,200,50
14351,5766,502,4,200,50
14352,5766,403,1,129.9900055,129.9900055
14353,5766,1073,1,199.9900055,199.9900055
14354,5766,502,5,250,50
14355,5767,403,1,129.9900055,129.9900055
14356,5767,191,3,299.9700012,99.98999786
14357,5768,365,3,179.9700012,59.99000168
14358,5768,116,4,179.9600067,44.99000168
14359,5768,957,1,299.980011,299.980011
14360,5768,1014,2,99.95999908,49.97999954
14361,5768,957,1,299.980011,299.980011
14362,5769,403,1,129.9900055,129.9900055
14363,5770,44,5,299.9500122,59.99000168
14364,5770,1014,4,199.9199982,49.97999954
14365,5771,365,3,179.9700012,59.99000168
14366,5771,1073,1,199.9900055,199.9900055
14367,5771,1073,1,199.9900055,199.9900055
14368,5772,957,1,299.980011,299.980011
14369,5773,1004,1,399.980011,399.980011
14370,5773,1014,2,99.95999908,49.97999954
14371,5773,778,3,74.97000122,24.98999977
14372,5774,957,1,299.980011,299.980011
14373,5774,627,5,199.9499969,39.99000168
14374,5774,403,1,129.9900055,129.9900055
14375,5774,1004,1,399.980011,399.980011
14376,5774,1004,1,399.980011,399.980011
14377,5775,278,4,179.9600067,44.99000168
