order_id,order_date,order_customer_id,order_status
10361,1.38E+12,8811,CLOSED
10362,1.38E+12,10137,COMPLETE
10363,1.38E+12,6446,CLOSED
10364,1.38E+12,12161,COMPLETE
10365,1.38E+12,5421,COMPLETE
10366,1.38E+12,8658,COMPLETE
10367,1.38E+12,6998,PENDING_PAYMENT
10368,1.38E+12,6930,COMPLETE
10369,1.38E+12,11901,COMPLETE
10370,1.38E+12,3602,COMPLETE
10371,1.38E+12,6013,PROCESSING
10372,1.38E+12,1868,PENDING_PAYMENT
10373,1.38E+12,7793,COMPLETE
10374,1.38E+12,9179,ON_HOLD
10375,1.38E+12,6929,CANCELED
10376,1.38E+12,9527,COMPLETE
10377,1.38E+12,1054,CLOSED
10378,1.38E+12,9043,COMPLETE
10379,1.38E+12,10245,PROCESSING
10380,1.38E+12,4614,ON_HOLD
10381,1.38E+12,5373,COMPLETE
10382,1.38E+12,6068,PENDING_PAYMENT
10383,1.38E+12,5414,ON_HOLD
10384,1.38E+12,587,PENDING
10385,1.38E+12,4108,COMPLETE
10386,1.38E+12,6669,PENDING_PAYMENT
10387,1.38E+12,4376,COMPLETE
10388,1.38E+12,8694,PROCESSING
10389,1.38E+12,865,PROCESSING
10390,1.38E+12,8099,COMPLETE
10391,1.38E+12,3331,CLOSED
10392,1.38E+12,1794,PROCESSING
10393,1.38E+12,8223,PENDING_PAYMENT
10394,1.38E+12,934,CLOSED
10395,1.38E+12,5057,PENDING_PAYMENT
10396,1.38E+12,1740,COMPLETE
10397,1.38E+12,6375,CLOSED
10398,1.38E+12,8616,COMPLETE
10399,1.38E+12,8847,CLOSED
10400,1.38E+12,2655,COMPLETE
10401,1.38E+12,11679,CLOSED
10402,1.38E+12,2870,PENDING_PAYMENT
10403,1.38E+12,8812,SUSPECTED_FRAUD
10404,1.38E+12,10650,PENDING
10405,1.38E+12,2634,ON_HOLD
10406,1.38E+12,11568,PENDING
10407,1.38E+12,10992,SUSPECTED_FRAUD
10408,1.38E+12,5392,PAYMENT_REVIEW
10409,1.38E+12,8786,COMPLETE
10410,1.38E+12,7762,ON_HOLD
10411,1.38E+12,7564,PENDING_PAYMENT
10412,1.38E+12,7179,PENDING_PAYMENT
10413,1.38E+12,12197,PENDING_PAYMENT
10414,1.38E+12,4922,PENDING_PAYMENT
10415,1.38E+12,10414,COMPLETE
10416,1.38E+12,8607,CLOSED
10417,1.38E+12,4550,PENDING
10418,1.38E+12,8180,PENDING
10419,1.38E+12,1875,PENDING
10420,1.38E+12,5644,COMPLETE
10421,1.38E+12,820,CLOSED
10422,1.38E+12,10140,CLOSED
10423,1.38E+12,11297,COMPLETE
10424,1.38E+12,12130,PAYMENT_REVIEW
10425,1.38E+12,6840,COMPLETE
10426,1.38E+12,7764,PENDING
10427,1.38E+12,11926,PENDING_PAYMENT
10428,1.38E+12,4320,PENDING_PAYMENT
10429,1.38E+12,11606,SUSPECTED_FRAUD
10430,1.38E+12,6087,PENDING_PAYMENT
10431,1.38E+12,3672,PENDING
10432,1.38E+12,6755,PROCESSING
10433,1.38E+12,6127,PENDING
10434,1.38E+12,3952,COMPLETE
10435,1.38E+12,8478,CLOSED
10436,1.38E+12,1439,COMPLETE
10437,1.38E+12,12308,ON_HOLD
10438,1.38E+12,10104,PENDING_PAYMENT
10439,1.38E+12,9478,PENDING
10440,1.38E+12,4851,PROCESSING
10441,1.38E+12,9673,ON_HOLD
10442,1.38E+12,6591,COMPLETE
10443,1.38E+12,3826,COMPLETE
10444,1.38E+12,1596,COMPLETE
10445,1.38E+12,3171,COMPLETE
10446,1.38E+12,8341,CLOSED
10447,1.38E+12,7296,PENDING_PAYMENT
10448,1.38E+12,5549,PENDING_PAYMENT
10449,1.38E+12,4283,COMPLETE
10450,1.38E+12,70,PENDING
10451,1.38E+12,11715,PENDING
10452,1.38E+12,1051,COMPLETE
10453,1.38E+12,6062,COMPLETE
10454,1.38E+12,5091,COMPLETE
10455,1.38E+12,12376,SUSPECTED_FRAUD
10456,1.38E+12,869,PENDING_PAYMENT
10457,1.38E+12,11339,COMPLETE
10458,1.38E+12,6590,COMPLETE
10459,1.38E+12,9814,PENDING
10460,1.38E+12,3477,CLOSED
10461,1.38E+12,11654,COMPLETE
10462,1.38E+12,6838,CLOSED
10463,1.38E+12,7983,PROCESSING
10464,1.38E+12,12307,COMPLETE
10465,1.38E+12,10843,COMPLETE
10466,1.38E+12,12044,PENDING
10467,1.38E+12,11670,COMPLETE
10468,1.38E+12,7975,PENDING_PAYMENT
10469,1.38E+12,11094,COMPLETE
10470,1.38E+12,1649,ON_HOLD
10471,1.38E+12,7707,PENDING
10472,1.38E+12,2159,COMPLETE
10473,1.38E+12,6149,PENDING_PAYMENT
10474,1.38E+12,9623,COMPLETE
10475,1.38E+12,7281,COMPLETE
10476,1.38E+12,9604,COMPLETE
10477,1.38E+12,5748,PROCESSING
10478,1.38E+12,11948,COMPLETE
10479,1.38E+12,22,COMPLETE
10480,1.38E+12,7680,COMPLETE
10481,1.38E+12,8858,PENDING
10482,1.38E+12,9973,PENDING_PAYMENT
10483,1.38E+12,11545,PENDING_PAYMENT
10484,1.38E+12,4909,SUSPECTED_FRAUD
10485,1.38E+12,2081,PENDING_PAYMENT
10486,1.38E+12,2281,PROCESSING
10487,1.38E+12,1996,CLOSED
10488,1.38E+12,8881,PROCESSING
10489,1.38E+12,8158,CLOSED
10490,1.38E+12,6054,PROCESSING
10491,1.38E+12,10899,ON_HOLD
10492,1.38E+12,1575,COMPLETE
10493,1.38E+12,7578,COMPLETE
10494,1.38E+12,8395,COMPLETE
10495,1.38E+12,3068,PENDING_PAYMENT
10496,1.38E+12,4543,ON_HOLD
10497,1.38E+12,8058,COMPLETE
10498,1.38E+12,6491,COMPLETE
10499,1.38E+12,11262,PENDING_PAYMENT
10500,1.38E+12,12058,PENDING
10501,1.38E+12,7541,ON_HOLD
10502,1.38E+12,3942,COMPLETE
10503,1.38E+12,7630,ON_HOLD
10504,1.38E+12,8618,PROCESSING
10505,1.38E+12,6658,PENDING_PAYMENT
10506,1.38E+12,9330,CLOSED
10507,1.38E+12,7577,PENDING
10508,1.38E+12,6679,COMPLETE
10509,1.38E+12,3856,COMPLETE
10510,1.38E+12,799,CLOSED
10511,1.38E+12,11574,ON_HOLD
10512,1.38E+12,4206,PENDING
10513,1.38E+12,2693,ON_HOLD
10514,1.38E+12,523,PENDING
10515,1.38E+12,8948,PENDING_PAYMENT
10516,1.38E+12,9081,COMPLETE
10517,1.38E+12,8204,CLOSED
10518,1.38E+12,7646,PENDING_PAYMENT
10519,1.38E+12,6618,CLOSED
10520,1.38E+12,8600,PENDING_PAYMENT
10521,1.38E+12,7975,CLOSED
10522,1.38E+12,10117,COMPLETE
10523,1.38E+12,5234,PENDING_PAYMENT
10524,1.38E+12,13,ON_HOLD
10525,1.38E+12,1989,PENDING_PAYMENT
10526,1.38E+12,2173,ON_HOLD
10527,1.38E+12,6719,PROCESSING
10528,1.38E+12,8103,COMPLETE
10529,1.38E+12,443,COMPLETE
10530,1.38E+12,11103,COMPLETE
10531,1.38E+12,8697,PENDING_PAYMENT
10532,1.38E+12,8655,PENDING
10533,1.38E+12,8265,PROCESSING
10534,1.38E+12,7153,ON_HOLD
10535,1.38E+12,9721,COMPLETE
10536,1.38E+12,228,PENDING_PAYMENT
10537,1.38E+12,11940,PAYMENT_REVIEW
10538,1.38E+12,8156,PENDING_PAYMENT
10539,1.38E+12,9780,PENDING_PAYMENT
10540,1.38E+12,2825,COMPLETE
10541,1.38E+12,5924,CLOSED
10542,1.38E+12,5249,COMPLETE
10543,1.38E+12,7202,CLOSED
10544,1.38E+12,8960,COMPLETE
10545,1.38E+12,10180,PENDING_PAYMENT
10546,1.38E+12,767,PROCESSING
10547,1.38E+12,5862,COMPLETE
10548,1.38E+12,2860,PENDING
10549,1.38E+12,11819,COMPLETE
10550,1.38E+12,9746,COMPLETE
10551,1.38E+12,1214,PENDING_PAYMENT
10552,1.38E+12,1289,PENDING
10553,1.38E+12,177,CANCELED
10554,1.38E+12,2781,PENDING
10555,1.38E+12,713,PROCESSING
10556,1.38E+12,58,PROCESSING
10557,1.38E+12,1146,ON_HOLD
10558,1.38E+12,2641,PENDING_PAYMENT
10559,1.38E+12,5640,SUSPECTED_FRAUD
10560,1.38E+12,3454,CLOSED
10561,1.38E+12,906,COMPLETE
10562,1.38E+12,5525,SUSPECTED_FRAUD
10563,1.38E+12,6237,CANCELED
10564,1.38E+12,7748,CLOSED
10565,1.38E+12,3834,CLOSED
10566,1.38E+12,590,COMPLETE
10567,1.38E+12,3393,CLOSED
10568,1.38E+12,10518,COMPLETE
10569,1.38E+12,2060,COMPLETE
10570,1.38E+12,4465,CANCELED
10571,1.38E+12,11226,COMPLETE
10572,1.38E+12,8871,PENDING
10573,1.38E+12,10312,COMPLETE
10574,1.38E+12,9107,COMPLETE
10575,1.38E+12,9274,PENDING_PAYMENT
10576,1.38E+12,4434,PENDING_PAYMENT
10577,1.38E+12,9457,PENDING
10578,1.38E+12,1867,PENDING_PAYMENT
10579,1.38E+12,11477,PROCESSING
10580,1.38E+12,9556,COMPLETE
10581,1.38E+12,3554,PENDING_PAYMENT
10582,1.38E+12,5043,CANCELED
10583,1.38E+12,1830,PROCESSING
10584,1.38E+12,2698,COMPLETE
10585,1.38E+12,10847,PENDING_PAYMENT
10586,1.38E+12,10129,COMPLETE
10587,1.38E+12,2405,COMPLETE
10588,1.38E+12,3717,PENDING_PAYMENT
10589,1.38E+12,7420,PROCESSING
10590,1.38E+12,12255,CLOSED
10591,1.38E+12,7022,PROCESSING
10592,1.38E+12,389,COMPLETE
10593,1.38E+12,7859,COMPLETE
10594,1.38E+12,6255,CLOSED
10595,1.38E+12,11034,PENDING_PAYMENT
10596,1.38E+12,7191,ON_HOLD
10597,1.38E+12,3707,COMPLETE
10598,1.38E+12,599,CLOSED
10599,1.38E+12,8420,COMPLETE
10600,1.38E+12,11741,PENDING_PAYMENT
10601,1.38E+12,11144,PENDING_PAYMENT
10602,1.38E+12,3069,COMPLETE
10603,1.38E+12,6615,PROCESSING
10604,1.38E+12,5612,PENDING
10605,1.38E+12,618,COMPLETE
10606,1.38E+12,7645,PENDING_PAYMENT
10607,1.38E+12,2916,COMPLETE
10608,1.38E+12,1556,ON_HOLD
10609,1.38E+12,8026,COMPLETE
10610,1.38E+12,11448,PAYMENT_REVIEW
10611,1.38E+12,7020,PENDING_PAYMENT
10612,1.38E+12,12416,PENDING_PAYMENT
10613,1.38E+12,5661,ON_HOLD
10614,1.38E+12,10560,COMPLETE
10615,1.38E+12,4265,PENDING
10616,1.38E+12,9898,ON_HOLD
10617,1.38E+12,6978,COMPLETE
10618,1.38E+12,2569,PENDING
10619,1.38E+12,2773,PENDING
10620,1.38E+12,150,CLOSED
10621,1.38E+12,214,PENDING_PAYMENT
10622,1.38E+12,8789,SUSPECTED_FRAUD
10623,1.38E+12,11991,PROCESSING
10624,1.38E+12,4497,COMPLETE
10625,1.38E+12,6459,COMPLETE
10626,1.38E+12,5406,PENDING_PAYMENT
10627,1.38E+12,8236,PENDING_PAYMENT
10628,1.38E+12,2860,PROCESSING
10629,1.38E+12,10664,PROCESSING
10630,1.38E+12,9263,COMPLETE
10631,1.38E+12,8457,CLOSED
10632,1.38E+12,6767,CANCELED
10633,1.38E+12,2025,PENDING_PAYMENT
10634,1.38E+12,5625,ON_HOLD
10635,1.38E+12,6770,PENDING_PAYMENT
10636,1.38E+12,6379,ON_HOLD
10637,1.38E+12,2693,CANCELED
10638,1.38E+12,7245,COMPLETE
10639,1.38E+12,11579,COMPLETE
10640,1.38E+12,2328,SUSPECTED_FRAUD
10641,1.38E+12,11418,PENDING_PAYMENT
10642,1.38E+12,11645,COMPLETE
10643,1.38E+12,10241,PENDING_PAYMENT
10644,1.38E+12,8408,PROCESSING
10645,1.38E+12,5859,PENDING_PAYMENT
10646,1.38E+12,7865,PROCESSING
10647,1.38E+12,247,CLOSED
10648,1.38E+12,10138,PENDING
10649,1.38E+12,1413,PAYMENT_REVIEW
10650,1.38E+12,823,COMPLETE
10651,1.38E+12,6947,ON_HOLD
10652,1.38E+12,655,COMPLETE
10653,1.38E+12,9110,PENDING_PAYMENT
10654,1.38E+12,6272,COMPLETE
10655,1.38E+12,2784,PENDING_PAYMENT
10656,1.38E+12,1918,PENDING_PAYMENT
10657,1.38E+12,9097,COMPLETE
10658,1.38E+12,4794,COMPLETE
10659,1.38E+12,3409,PROCESSING
10660,1.38E+12,2071,COMPLETE
10661,1.38E+12,8410,PENDING_PAYMENT
10662,1.38E+12,10032,PENDING_PAYMENT
10663,1.38E+12,3754,COMPLETE
10664,1.38E+12,10534,COMPLETE
10665,1.38E+12,11333,PROCESSING
10666,1.38E+12,3535,COMPLETE
10667,1.38E+12,1917,COMPLETE
10668,1.38E+12,3708,COMPLETE
10669,1.38E+12,323,PENDING
10670,1.38E+12,986,PROCESSING
10671,1.38E+12,9279,PENDING_PAYMENT
10672,1.38E+12,5752,COMPLETE
10673,1.38E+12,11744,PENDING_PAYMENT
10674,1.38E+12,10445,COMPLETE
10675,1.38E+12,4013,COMPLETE
10676,1.38E+12,9640,PENDING
10677,1.38E+12,6087,COMPLETE
10678,1.38E+12,1660,COMPLETE
10679,1.38E+12,8484,COMPLETE
10680,1.38E+12,7774,ON_HOLD
10681,1.38E+12,5845,PENDING_PAYMENT
10682,1.38E+12,2994,COMPLETE
10683,1.38E+12,6797,PENDING
10684,1.38E+12,10594,COMPLETE
10685,1.38E+12,5023,PENDING
10686,1.38E+12,2408,COMPLETE
10687,1.38E+12,8540,COMPLETE
10688,1.38E+12,5682,COMPLETE
10689,1.38E+12,10022,CLOSED
10690,1.38E+12,8466,COMPLETE
10691,1.38E+12,7768,COMPLETE
10692,1.38E+12,11418,PENDING_PAYMENT
10693,1.38E+12,11462,PROCESSING
10694,1.38E+12,8055,CLOSED
10695,1.38E+12,11376,PENDING
10696,1.38E+12,7198,PENDING
10697,1.38E+12,10425,COMPLETE
10698,1.38E+12,6599,PENDING_PAYMENT
10699,1.38E+12,8641,PENDING_PAYMENT
10700,1.38E+12,4353,COMPLETE
10701,1.38E+12,335,COMPLETE
10702,1.38E+12,2488,PENDING
10703,1.38E+12,2180,PENDING_PAYMENT
10704,1.38E+12,487,COMPLETE
10705,1.38E+12,8091,PENDING_PAYMENT
10706,1.38E+12,2822,PROCESSING
10707,1.38E+12,5516,PENDING_PAYMENT
10708,1.38E+12,12015,CLOSED
10709,1.38E+12,9406,PROCESSING
10710,1.38E+12,262,PROCESSING
10711,1.38E+12,5257,PENDING_PAYMENT
10712,1.38E+12,1075,COMPLETE
10713,1.38E+12,3945,COMPLETE
10714,1.38E+12,8117,PENDING_PAYMENT
10715,1.38E+12,7729,PROCESSING
10716,1.38E+12,8886,PENDING
10717,1.38E+12,6813,COMPLETE
10718,1.38E+12,155,COMPLETE
10719,1.38E+12,6438,PROCESSING
10720,1.38E+12,9312,PENDING_PAYMENT
10721,1.38E+12,7515,PROCESSING
10722,1.38E+12,8573,COMPLETE
10723,1.38E+12,8483,PENDING_PAYMENT
10724,1.38E+12,5560,PROCESSING
10725,1.38E+12,2064,PENDING_PAYMENT
10726,1.38E+12,907,COMPLETE
10727,1.38E+12,4582,PROCESSING
10728,1.38E+12,3575,CLOSED
10729,1.38E+12,11869,COMPLETE
10730,1.38E+12,1453,COMPLETE
10731,1.38E+12,4530,PENDING_PAYMENT
10732,1.38E+12,6894,CLOSED
10733,1.38E+12,329,PENDING_PAYMENT
10734,1.38E+12,8684,PROCESSING
10735,1.38E+12,79,PENDING_PAYMENT
10736,1.38E+12,791,PROCESSING
10737,1.38E+12,4583,PENDING
10738,1.38E+12,11512,COMPLETE
10739,1.38E+12,11728,COMPLETE
10740,1.38E+12,2532,PENDING_PAYMENT
10741,1.38E+12,7981,PROCESSING
10742,1.38E+12,5055,CLOSED
10743,1.38E+12,8994,COMPLETE
10744,1.38E+12,5762,COMPLETE
10745,1.38E+12,5103,PENDING_PAYMENT
10746,1.38E+12,2115,COMPLETE
10747,1.38E+12,3393,COMPLETE
10748,1.38E+12,191,CLOSED
10749,1.38E+12,12044,CLOSED
10750,1.38E+12,1917,PENDING
10751,1.38E+12,10258,PROCESSING
10752,1.38E+12,11130,PROCESSING
10753,1.38E+12,280,PENDING
10754,1.38E+12,8356,ON_HOLD
10755,1.38E+12,10159,COMPLETE
10756,1.38E+12,10278,PROCESSING
10757,1.38E+12,2769,COMPLETE
10758,1.38E+12,6806,ON_HOLD
10759,1.38E+12,2861,PROCESSING
10760,1.38E+12,4898,PROCESSING
10761,1.38E+12,3779,PROCESSING
10762,1.38E+12,2214,PROCESSING
10763,1.38E+12,809,PENDING_PAYMENT
10764,1.38E+12,2927,PENDING_PAYMENT
10765,1.38E+12,4591,PROCESSING
10766,1.38E+12,3359,PENDING_PAYMENT
10767,1.38E+12,225,COMPLETE
10768,1.38E+12,9370,CLOSED
10769,1.38E+12,2503,COMPLETE
10770,1.38E+12,10410,CLOSED
10771,1.38E+12,5974,PROCESSING
10772,1.38E+12,10336,COMPLETE
10773,1.38E+12,7805,SUSPECTED_FRAUD
10774,1.38E+12,6882,CLOSED
10775,1.38E+12,10820,COMPLETE
10776,1.38E+12,4377,PENDING_PAYMENT
10777,1.38E+12,4016,ON_HOLD
10778,1.38E+12,4626,COMPLETE
10779,1.38E+12,8420,COMPLETE
10780,1.38E+12,252,COMPLETE
10781,1.38E+12,10242,CLOSED
10782,1.38E+12,1912,COMPLETE
10783,1.38E+12,11491,COMPLETE
10784,1.38E+12,1696,COMPLETE
10785,1.38E+12,564,COMPLETE
10786,1.38E+12,11947,PENDING
10787,1.38E+12,2483,COMPLETE
10788,1.38E+12,11008,PROCESSING
10789,1.38E+12,3250,CLOSED
10790,1.38E+12,5692,PENDING
10791,1.38E+12,7215,PENDING_PAYMENT
10792,1.38E+12,3552,COMPLETE
10793,1.38E+12,4916,CANCELED
10794,1.38E+12,3410,CLOSED
10795,1.38E+12,9372,PENDING_PAYMENT
10796,1.38E+12,10787,PENDING
10797,1.38E+12,9632,CLOSED
10798,1.38E+12,4857,PENDING_PAYMENT
10799,1.38E+12,4762,PENDING_PAYMENT
10800,1.38E+12,1725,COMPLETE
10801,1.38E+12,12348,SUSPECTED_FRAUD
10802,1.38E+12,11276,PAYMENT_REVIEW
10803,1.38E+12,3599,COMPLETE
10804,1.38E+12,4323,COMPLETE
10805,1.38E+12,7958,PENDING_PAYMENT
10806,1.38E+12,11726,COMPLETE
10807,1.38E+12,11005,COMPLETE
10808,1.38E+12,5818,COMPLETE
10809,1.38E+12,7194,PENDING
10810,1.38E+12,8972,CLOSED
10811,1.38E+12,7596,PROCESSING
10812,1.38E+12,2453,PENDING_PAYMENT
10813,1.38E+12,10657,PENDING_PAYMENT
10814,1.38E+12,9608,PROCESSING
10815,1.38E+12,1987,PENDING_PAYMENT
10816,1.38E+12,3757,PROCESSING
10817,1.38E+12,3968,COMPLETE
10818,1.38E+12,8613,COMPLETE
10819,1.38E+12,3823,PAYMENT_REVIEW
10820,1.38E+12,3472,PROCESSING
10821,1.38E+12,5404,COMPLETE
10822,1.38E+12,5102,COMPLETE
10823,1.38E+12,11864,PENDING_PAYMENT
10824,1.38E+12,11426,PENDING_PAYMENT
10825,1.38E+12,1603,PROCESSING
10826,1.38E+12,9496,COMPLETE
10827,1.38E+12,9061,COMPLETE
10828,1.38E+12,9760,PENDING
10829,1.38E+12,2925,CLOSED
10830,1.38E+12,4353,COMPLETE
10831,1.38E+12,487,COMPLETE
10832,1.38E+12,10020,COMPLETE
10833,1.38E+12,5286,PENDING_PAYMENT
10834,1.38E+12,7857,PENDING
10835,1.38E+12,7523,COMPLETE
10836,1.38E+12,6022,SUSPECTED_FRAUD
10837,1.38E+12,8938,PENDING
10838,1.38E+12,615,CLOSED
10839,1.38E+12,3160,PROCESSING
10840,1.38E+12,5154,PAYMENT_REVIEW
10841,1.38E+12,4721,PENDING
10842,1.38E+12,6810,SUSPECTED_FRAUD
10843,1.38E+12,7934,PENDING_PAYMENT
10844,1.38E+12,433,COMPLETE
10845,1.38E+12,3615,COMPLETE
10846,1.38E+12,4550,PENDING_PAYMENT
10847,1.38E+12,2585,ON_HOLD
10848,1.38E+12,527,CLOSED
10849,1.38E+12,3233,COMPLETE
10850,1.38E+12,7977,CANCELED
10851,1.38E+12,4493,COMPLETE
10852,1.38E+12,4553,ON_HOLD
10853,1.38E+12,7179,COMPLETE
10854,1.38E+12,7397,COMPLETE
10855,1.38E+12,11432,COMPLETE
10856,1.38E+12,10614,PENDING
10857,1.38E+12,6375,PROCESSING
10858,1.38E+12,1764,PENDING
10859,1.38E+12,4781,PROCESSING
10860,1.38E+12,11124,PENDING_PAYMENT
10861,1.38E+12,12079,PENDING_PAYMENT
10862,1.38E+12,3335,PENDING_PAYMENT
10863,1.38E+12,8974,CLOSED
10864,1.38E+12,9014,COMPLETE
10865,1.38E+12,12066,COMPLETE
10866,1.38E+12,10888,PROCESSING
10867,1.38E+12,172,PENDING_PAYMENT
10868,1.38E+12,6487,PENDING
10869,1.38E+12,928,PENDING
10870,1.38E+12,6176,PENDING_PAYMENT
10871,1.38E+12,7886,PENDING_PAYMENT
10872,1.38E+12,10589,CLOSED
10873,1.38E+12,1533,CLOSED
10874,1.38E+12,11204,PENDING_PAYMENT
10875,1.38E+12,936,PENDING
10876,1.38E+12,5851,PROCESSING
10877,1.38E+12,7622,COMPLETE
10878,1.38E+12,3659,PENDING_PAYMENT
10879,1.38E+12,4956,PENDING_PAYMENT
10880,1.38E+12,3855,PENDING_PAYMENT
10881,1.38E+12,3635,PAYMENT_REVIEW
10882,1.38E+12,690,PENDING
10883,1.38E+12,9427,COMPLETE
10884,1.38E+12,5168,PROCESSING
10885,1.38E+12,1527,CLOSED
10886,1.38E+12,2448,CLOSED
10887,1.38E+12,577,COMPLETE
10888,1.38E+12,4246,COMPLETE
10889,1.38E+12,6723,CLOSED
10890,1.38E+12,1493,CLOSED
10891,1.38E+12,7611,COMPLETE
10892,1.38E+12,4174,COMPLETE
10893,1.38E+12,636,PROCESSING
10894,1.38E+12,1486,PROCESSING
10895,1.38E+12,9033,PENDING_PAYMENT
10896,1.38E+12,113,PENDING_PAYMENT
10897,1.38E+12,5111,PENDING_PAYMENT
10898,1.38E+12,8392,PENDING_PAYMENT
10899,1.38E+12,5698,PENDING
10900,1.38E+12,8266,PENDING_PAYMENT
10901,1.38E+12,1582,PROCESSING
10902,1.38E+12,1836,PENDING_PAYMENT
10903,1.38E+12,11913,PENDING_PAYMENT
10904,1.38E+12,2600,COMPLETE
10905,1.38E+12,543,PENDING_PAYMENT
10906,1.38E+12,6196,COMPLETE
10907,1.38E+12,8380,COMPLETE
10908,1.38E+12,1184,COMPLETE
10909,1.38E+12,8800,PROCESSING
10910,1.38E+12,3914,PENDING_PAYMENT
10911,1.38E+12,8280,COMPLETE
10912,1.38E+12,7477,COMPLETE
10913,1.38E+12,1660,CLOSED
10914,1.38E+12,10701,COMPLETE
10915,1.38E+12,8748,COMPLETE
10916,1.38E+12,2842,CLOSED
10917,1.38E+12,3962,SUSPECTED_FRAUD
10918,1.38E+12,6337,COMPLETE
10919,1.38E+12,9672,PENDING_PAYMENT
10920,1.38E+12,3194,PENDING_PAYMENT
10921,1.38E+12,7591,COMPLETE
10922,1.38E+12,7090,PENDING
10923,1.38E+12,1995,PENDING
10924,1.38E+12,9045,COMPLETE
10925,1.38E+12,8042,PENDING
10926,1.38E+12,9514,PENDING_PAYMENT
10927,1.38E+12,3403,COMPLETE
10928,1.38E+12,10420,PROCESSING
10929,1.38E+12,8939,CLOSED
10930,1.38E+12,3776,PENDING_PAYMENT
10931,1.38E+12,874,PENDING_PAYMENT
10932,1.38E+12,6686,CLOSED
10933,1.38E+12,5229,PROCESSING
10934,1.38E+12,8898,CLOSED
10935,1.38E+12,6685,PROCESSING
10936,1.38E+12,11822,CANCELED
10937,1.38E+12,8292,PENDING
10938,1.38E+12,9441,CANCELED
10939,1.38E+12,5236,CANCELED
10940,1.38E+12,4465,ON_HOLD
10941,1.38E+12,10096,PENDING
10942,1.38E+12,4427,PENDING_PAYMENT
10943,1.38E+12,3647,COMPLETE
10944,1.38E+12,10808,PENDING_PAYMENT
10945,1.38E+12,1615,PENDING_PAYMENT
10946,1.38E+12,2727,PENDING_PAYMENT
10947,1.38E+12,1973,PAYMENT_REVIEW
10948,1.38E+12,5202,SUSPECTED_FRAUD
10949,1.38E+12,12116,COMPLETE
10950,1.38E+12,8935,COMPLETE
10951,1.38E+12,7607,COMPLETE
10952,1.38E+12,1024,PENDING
10953,1.38E+12,5921,PENDING_PAYMENT
10954,1.38E+12,11550,COMPLETE
10955,1.38E+12,146,PENDING_PAYMENT
10956,1.38E+12,9322,PENDING
10957,1.38E+12,11087,PENDING
10958,1.38E+12,1284,PENDING_PAYMENT
10959,1.38E+12,7082,COMPLETE
10960,1.38E+12,3257,CLOSED
10961,1.38E+12,6320,COMPLETE
10962,1.38E+12,2077,PENDING
10963,1.38E+12,7042,COMPLETE
10964,1.38E+12,4699,PROCESSING
10965,1.38E+12,9191,PENDING_PAYMENT
10966,1.38E+12,7095,PENDING
10967,1.38E+12,12072,COMPLETE
10968,1.38E+12,6526,PENDING_PAYMENT
10969,1.38E+12,3306,COMPLETE
10970,1.38E+12,7662,CLOSED
10971,1.38E+12,1179,PENDING_PAYMENT
10972,1.38E+12,1306,CLOSED
10973,1.38E+12,1522,SUSPECTED_FRAUD
10974,1.38E+12,10183,PENDING_PAYMENT
10975,1.38E+12,172,PENDING_PAYMENT
10976,1.38E+12,9831,COMPLETE
10977,1.38E+12,11017,COMPLETE
10978,1.38E+12,1925,COMPLETE
10979,1.38E+12,1854,COMPLETE
10980,1.38E+12,4414,PENDING
10981,1.38E+12,5333,PENDING_PAYMENT
10982,1.38E+12,8705,COMPLETE
10983,1.38E+12,46,COMPLETE
10984,1.38E+12,9375,PENDING_PAYMENT
10985,1.38E+12,3981,ON_HOLD
10986,1.38E+12,12278,SUSPECTED_FRAUD
10987,1.38E+12,5432,PENDING_PAYMENT
10988,1.38E+12,8395,COMPLETE
10989,1.38E+12,1853,COMPLETE
10990,1.38E+12,6588,COMPLETE
10991,1.38E+12,4150,PENDING_PAYMENT
10992,1.38E+12,9412,COMPLETE
10993,1.38E+12,11693,SUSPECTED_FRAUD
10994,1.38E+12,2969,PENDING
10995,1.38E+12,2860,COMPLETE
10996,1.38E+12,8312,PENDING_PAYMENT
10997,1.38E+12,11505,COMPLETE
10998,1.38E+12,3389,SUSPECTED_FRAUD
10999,1.38E+12,69,COMPLETE
11000,1.38E+12,4770,CLOSED
11001,1.38E+12,6030,CLOSED
11002,1.38E+12,9511,PENDING_PAYMENT
11003,1.38E+12,1532,COMPLETE
11004,1.38E+12,8868,PENDING_PAYMENT
11005,1.38E+12,7255,CLOSED
11006,1.38E+12,5761,COMPLETE
11007,1.38E+12,8612,PROCESSING
11008,1.38E+12,5359,COMPLETE
11009,1.38E+12,6630,PROCESSING
11010,1.38E+12,8285,PENDING_PAYMENT
11011,1.38E+12,1243,CLOSED
11012,1.38E+12,10031,ON_HOLD
11013,1.38E+12,4267,PENDING_PAYMENT
11014,1.38E+12,9651,PENDING_PAYMENT
11015,1.38E+12,3570,PROCESSING
11016,1.38E+12,4848,PROCESSING
11017,1.38E+12,3355,CLOSED
11018,1.38E+12,9940,PENDING
11019,1.38E+12,2194,CLOSED
11020,1.38E+12,658,ON_HOLD
11021,1.38E+12,6858,COMPLETE
11022,1.38E+12,7457,PROCESSING
11023,1.38E+12,1457,SUSPECTED_FRAUD
11024,1.38E+12,5775,COMPLETE
11025,1.38E+12,6011,COMPLETE
